de,Läerjunge,Lehrling (Auszubildender),,,
de,Läertiet,Lehrzeit,,,
,laff,dünn (z. B. Kaffee),,,
de,Lährm,Lehm,,,
de,Lährmkiuhlen,Lehmkuhle,,,
,lährnen,leihen,,,
dat,Lämmken,Lämmlein,,,
dat,Land (uppen Lanne),Land, Acker,,
de,Landstroate,Landstraße,,,
,lang,lang,,,
de,Längde,Länge,,,
,lange,lange,,,
,langen,reichen,,,
,längen,länger werden,,,
,langes,entlang,,,
,langeskieken,entlangsehen, verstehen,,
,langeskurm,entlangkommen, auskommen,,
,längest,längst,,,
de,Langewiele,Langeweile,,,
,langsoam,langsam,,,
,langwielig (langwielich),langweilig,,,
de,Langwoagen,Verbindungsstück zur Verlängerung eines Ackerwagens,,,
de,Länneraaien,Ländereien, Grundbesitz,,
,lappen,trinken,,,
dat,Lärd,Leid,,,
,lärge,schlimm,,,
,Lärges,Schlimmes,,,
de,Lärghert (Lärchhert),Schlechtigkeit,,,
de,Latüchen,Laterne,,,
dat,Lauf,Laub,,,
de,Lauhn,Lohn,,,
,lauhnen,lohnen, entlohnen,,
de,Lauperaaie,Lauferei, Durchfall, Verwaltungshäufigkeit,
,laus,los,,,
dat,Laus,Los,,,
,lausbienen,losbinden,,,
,lausbössen,lossausen,,,
,lause,lose,,,
,lauslaupen,loslaufen,,,
,laustrehen,lostreten,,,
dat,Lear,Leder,,,
,lebennig (lebennich),lebendig,,,
de,Lechmissen,Lichtmess (2. Februar),,,
dat,Lecht,Licht, Kerze,,
de,Legenten,Nutzloses,,,
dat,Leggeheohn,Legehenne,,,
,leggen,legen,,,
,leibe,liebe,,,
,leiber,lieber,,,
,leif,lieb,,,
,leif hämmen,lieb haben, lieben,,
de,Leifte,Liebe,,,
,leigen,lügen,,,
,leo,lau,,,
de,Leoe,Flamme (lodernd),,,
,leowoarm,lauwarm,,,
de,Lerrern,Leiter,,,
de,Lerrernstock,Leitersprosse,,,
de,Lerrernwoagen,Leiterwagen,,,
dat,Lesebeok,Lesebuch,,,
,leste,letzte,,,
de,Leste,Letzter,,,
,lestenennes,letztendlich,,,
,lestens,kürzlich,,,
,letten,achten,,,
de,Lexen,Lektionen (Hausaufgaben),,,
,libbe,geschmacklos, fade,,
de,Lichfitk,Leichtfuß,,,
,lichföarig (lichföarich),leichtfertig,,,
,lichte,leicht,,,
de,Lichtschinken,Leichtfuß,,,
de,Lichwitz,Leichtfuß (Spinner),,,
de,Lichwitz,Lebemann,,,
,licken,lecken,,,
,lickmiulen,Mund lecken (vor Begierde, in Erwartung),,
,licksk,scharf sein auf etwas,,,
de,Liebertroan,Lebertran,,,
dat,Lied,Lied,,,
dat,Lief,Leib,,,
dat,Liefken,Leibchen (Mieder),,,
de,Lieftiet,Altenteil, Ruhestand,,
dat,Liefweih,Bauchschmerzen,,,
,liehen,leiden, zulassen, gern haben,
dat,Liek (noan Lieke),Beerdigung (zur Beerdigung),,,
dat,Liekdörn,Hühnerauge,,,
,lieke,gerade,,,
,lieke ault,gleichaltrig,,,
,lieke doal,gerade herunter,,,
,lieke iut,geradeaus,,,
de,Liekenbitter,Leichenbitter,,,
de,Liekenwoagen,Leichenwagen,,,
dat,Liekloaken,Leichentuch,,,
de,Liem,Leim,,,
,liemen,leimen,,,
de,Liempott,Leimtopf,,,
de,Lien,Lein (Flachs),,,
,lienen,leinen (aus Leinen),,,
dat,Lienen,Leinen,,,
de,Liengen,Leine,,,
de,Liengen,Linie,,,
dat,Lienölge,Leinöl,,,
dat,Liensoat,Leinsamen,,,
de,Lierbedoage,Ereignis (mit vielen Menschen),,,
de,Lierbedoage,Umstand (aufwändig, übertrieben),,
de,Lierbedoage,Lebenszeit,,,
,lierben,leben,,,
dat,Lierben,Leben,,,
de,Lierbern,Leber,,,
,lierbern,liefern,,,
de,Lierberwost,Leberwurst,,,
,lierg (lierch),leer,,,
de,Lierglörper (Lierchlörper),Müßiggänger,,,
,liergmoaken (lierchmoaken),leeren,,,
de,Lierpel,Löffel,,,
,liese,leise,,,
de,Lieskentreher,Scheinheiliger,,,
de,Liesten,Leiste,,,
,liggen,liegen,,,
,lihrnen,lehnen,,,
de,Lihrnen,Lehne,,,
,linkehand,links,,,
de,Litter,Liter,,,
dat,Littermoate,Litermaß,,,
,liuen,warten,,,
de,Liuer,Lauer,,,
,liuerig (liuerich),schwülwarm,,,
,liuern,lauern, warten,,
,liuken,ziehen,,,
de,Liuken,Luke,,,
de,Lius,Laus,,,
de,Liusebummel,Kind (das Läuse hat),,,
de,Liusemähln,Melde (Unkraut),,,
,liuter,lauter, nur,,
,liuthaals,lauthals,,,
dat,Löabecken,Feldlerche,,,
de,Loaden,Laden, Geschäft,,
de,Loadendeiner,Verkäufer,,,
de,Loaen,Schublade, Lade,,
de,Loage,Lage,,,
dat,Loager,Lager,,,
,loahm,lahm,,,
,loahmen,lahmen,,,
,löahnen,löhnen,,,
de,Loake,Lake,,,
dat,Loaken,Laken,,,
,löan,löten, saufen,,
de,Löarper,Läufer,,,
,loate,spät,,,
,loaten,lassen,,,
dat,Lock,Loch, Talsenke, Gefängnis,
dat,Loff,Lob,,,
de,Löffte,Verlobung,,,
,loie,träge,,,
,loien,weinen (ausdauernd),,,
de,Lokus,Toilette,,,
dat,Löskeblatt,Löschblatt,,,
,lösken,löschen,,,
,lüchen,leuchten,,,
de,Lüchen,Leuchte,,,
de,Lucht,Lampe,,,
de,Luchtort,Seitenausgang im alten Bauernhaus (Bereich davor),,,
de,Luft,Luft,,,
de,Lügbühl, de Lürgenbühl,Lügner (verlogener Mensch),,
de,Lühe,Leute,,,
,lühen,läuten,,,
dat,Lüht,Mädchen, Tochter,,
de,Lüning,Spatz oder Sperling,,,
de,Lürgen,Lügen,,,
dat,Lürgeniis,Eis mit Hohlräumen (nichttragend),,,
de,Lüse,Läuse,,,
de,Lussen,Lust,,,
,lüssen,wundern,,,
,lussenlaus,lustlos,,,
,lütk,klein,,,
,lütke,kleine,,,
dat,Lütke,Mädchen (klein),,,
de,Lütke,Junge (klein),,,
,lütken,gebären,,,
,lütker Knaup,Junge (klein),,,
,Lütkes (wat Lütkes),Neugeborenes,,,
,lutt,klingt, lautet,,
de,Lutten,Geläut, Klang,,
de,Maai,Mai,,,
de,Maaibaum,Maibaum,,,
dat,Maaigroin,Birkengrün zu Pfingsten,,,
de,Maaihbaalken,Mähbalken,,,
,maaihen,mähen,,,
de,Maaihmeschinen,Mähmaschine,,,
de,Maairegen,Mairegen (gut für die Saat),,,
,maaisten,meisten,,,
,maaistendeils,größtenteils,,,
de,Maaitiet,Frühjahr,,,
,magg (mach),mag,,,
,mähr,mehr,,,
,mährere,mehrere,,,
de,Mama,Mama,,,
,man,man, nur,,
,man teo,los (anfeuern),,,
,mannicheiner,mehrere, einige, viele,
,mannichmoal,manchmal,,,
dat,Männken,männliches Tier,,,
,Manschetten hämmen,Respekt haben,,,
de,Manschettenknaup,Manschettenknopf,,,
,märßen,mästen,,,
dat,Märßeschwien,Mastschwein,,,
de,März,März,,,
de,Masken,Masche,,,
de,Maskendroaht,Maschendraht,,,
de,Matten,Matte,,,
,meerken,merken,,,
,meinen,meinen,,,
de,Melessen,Zipperlein,,,
de,Melk,Milch,,,
,melk,milchgebend,,,
,Melk dürsaaien,Milch filtern,,,
,melk wern,kalben,,,
de,Melkebock,Melkschemel,,,
,melken,melken,,,
de,Melkkannen,Milchkanne,,,
de,Melkkommern,Milchkammer,,,
de,Melkömmer,Milcheimer,,,
de,Melkpott,Milchtopf,,,
de,Melkstroate,Milchstraße,,,
,mellen,melden,,,
de,Meniuten,Minute,,,
de,Meode,Mode, Sitte,,
de,Meoen,Ärmel,,,
dat,Meoer,Moor,,,
de,Meoerhulzken,Moorholzschuhe,,,
de,Meoerschluck,Moorbrand (alkoholisches Getränk),,,
de,Meoertiet,Torfstichzeit,,,
dat,Meos,Mus,,,
de,Meot,Mut,,,
,meotwillig (meotwillich),mutwillig,,,
de,Meschinen,Maschine,,,
de,Mess,Mist, Quatsch,,
,messen,misten,,,
de,Messflachen,Seitenbretter vom Ackerwagen (niedrig),,,
de,Messfoorken,Mistforke,,,
de,Messhaupen,Misthaufen,,,
de,Messkiuhlen,Mistkuhle,,,
,messnait,ungebraucht (ganz neu),,,
,messnatt,klatschnass,,,
dat,Mest,Messer,,,
,meten,messen,,,
de,Meter,Meter,,,
de,Meters,Landvermesser,,,
dat,Mett,Gehacktes,,,
de,Mettwost,Mettwurst,,,
,mi,mir, mich,,
de,Miegematten,Ameise,,,
,miegen,urinieren,,,
,miegenwoarm,lauwarm,,,
de,Miegewüppen,Schiffschaukel (scherzhaft),,,
,miehe,mit,,,
,miehegoahn,mitgehen,,,
de,Miehen,Vogelmiere,,,
,mien,mein,,,
,miene,meine,,,
,Mienejoahr,Neujahrsgruß,,,
,mienen,meinen, meinem,,
,mienthaalben,meinethalben,,,
,mientwegen,meinetwegen,,,
de,Mierken,Regenwürmer,,,
de,Miesepriem,Miesepeter,,,
,mießeln,nieseln,,,
de,Milljeonen,Millionen,,,
,minne,zart, klein, wenig,
,minnesaaien,reduzieren,,,
de,Minske,Mensch,,,
dat,Minskenkiend,Menschenkind,,,
de,Mirragg (Mirrach),Mittag,,,
dat,Mirragg (Mirrach),Mittagessen,,,
de,Mirraggschloap (Mirrachschloap),Mittagsschlaf,,,
de,Mirre,Mitte,,,
de,Mirrewierken,Mittwoch,,,
,mirroages,mittags,,,
de,Mirroagestiet,Mittagszeit,,,
,misken,mischen,,,
,missen,entbehren,,,
,mit,mit,,,
,miteis,plötzlich,,,
,mitte,mit der,,,
,mitten,mit den, mit dem,,
,mittenanner,miteinander,,,
,mittendür,mittendurch,,,
de,Miuken,Dreschabfall,,,
dat,Miul,Maul,,,
,miulen,maulen,,,
,miulfiul,wortkarg,,,
de,Miulkoorf,Maulkorb,,,
de,Miuloape,Maulaffe,,,
,miuloapen,gaffen,,,
de,Mius,Maus,,,
de,Miusefaalgen,Mausefalle,,,
de,Miusekürtel,Mausekot,,,
dat,Miuselock,Mauseloch,,,
,miusen,mausen,,,
dat,Moaged,Magd,,,
de,Moagen,Magen,,,
,moahlen,mahlen,,,
de,Moahltiet,Mahlzeit,,,
,Moain,guten Morgen,,,
de,Moaite,Mühe,,,
,moaken,machen,,,
,moal,einmal, mal,,
,moalen,malen,,,
de,Moand,Mond,,,
de,Moandagg (Moandach),Montag,,,
de,Moark,Markt,,,
dat,Moark,Mark (Knochenmark),,,
de,Moark,DM (Deutsche Mark),,,
dat,Moate,Maß,,,
,möche,möchte,,,
,mohen,morgen,,,
de,Mohen,Morgen,,,
,moie,müde,,,
de,Moime,Mutter,,,
de,Möller,Müller,,,
de,Monat,Monat,,,
dat,Moss,Moos,,,
de,Möttke,Matsch,,,
,müe,morsch,,,
de,Muen,Morast,,,
,müen,mauern,,,
de,Müen,Mauer,,,
dat,Müerweerk,Mauerwerk,,,
de,Müggen,Mücken,,,
de,Mührlen,Mühle,,,
de,Mührlendiek,Mühlenteich,,,
dat,Mührlenfärld,Mühlenfeld,,,
de,Mührlenflürgel,Mühlenflügel,,,
dat,Mührlenrad,Mühlrad,,,
dat,Mulkenschapp,Milchschrank mit Klappe,,,
de,Mulkeraaie,Molkerei,,,
de,Mund,Mund,,,
,mundsmoate,mundgerecht,,,
,mundvull,bisschen,,,
,mürgen (magg, möche),mögen (mag, möchte),
de,Murken,Knopfakkordeon,,,
de,Mürker,Maurer,,,
de,Musick,Musik,,,
de,Müssen,Mütze,,,
de,Mutte,Mutter,,,
de,Mutten,Matsch,,,
de,Mutz,Pfeife (kurz),,,
,müülsk,mürrisch,,,
,nä,nein,,,
,naaie Stoobm,Wohnzimmer für den Besuch,,,
,naaien,neuen,,,
,naaien (eine naaien),hauen,,,
,naaiet,neues,,,
,naaihen,nähen,,,
dat,Naaihgoarn,Nähgarn,,,
de,Naaihkassen,Nähkasten,,,
de,Naaihmeschinen,Nähmaschine,,,
de,Naaihnoartel,Nähnadel,,,
de,Naaihske,Schneiderin, Hausschneiderin,,
,Naamd,guten Abend,,,
,naarsk,närrisch,,,
de,Nachmisse,Abendbrot,,,
de,Nachmüssen,Nachtmütze,,,
,Nacht,gute Nacht,,,
de,Nacht,Nacht,,,
de,Nachtiuln,Nachteule, Nachtschwärmer,,
de,Nachtschloapenstiet,Schlafenszeit,,,
de,Nachtsteohl,Toilettenstuhl,,,
de,Nacken,Nacken,,,
de,Naffel,Bauchnabel,,,
,nait, naaie,neu, neue,
,naitmelken (Keoh),frischmelkend (Kuh),,,
,naitmoidsk,neumodisch,,,
,naitschierig (naitschierig),neugierig,,,
,nämlich,nämlich,,,
de,Nammdagg (Nammdach),Nachmittag,,,
dat,Napp,Napf,,,
de,Nask,Dose,,,
,natt,nass,,,
de,Nätte,Nässe,,,
,nattkault,nasskalt,,,
,natürlich,natürlich,,,
,nau,noch,,,
,naumoal,nochmal,,,
de,Naut,Not,,,
de,Nautgroschen,Notgroschen,,,
de,Nautriepe,Notreife,,,
,ne,eine,,,
,negeln,nageln,,,
dat,Nejoahr,Neujahr,,,
,nen,einen,,,
de,Nesen,Nase,,,
dat,Nesenlock,Nasenloch,,,
dat,Nest,Nest,,,
,nich,nicht,,,
,nich woar?,nicht wahr?,,,
,nickköppen,nicken,,,
,nie,nie,,,
de,Niehen,Niere,,,
de,Niehendür,Deelentür (in der Regel viergeteilt),,,
,niepe,genau,,,
de,Nierbel,Nebel,,,
,nierbelig (nierbelich),neblig,,,
,niergen,neun,,,
,niergens,nirgends,,,
,nierm,nehmen,,,
de,Niertel,Nessel,,,
,nimmernöchtern,blass,,,
,niu,nun,,,
,nix,nichts,,,
,noa,nach, zu,,
,noa un noa,nach und nach, allmählich,,
de,Noaber,Nachbar,,,
de,Noaberskopp,Nachbarschaft,,,
,noadenken,nachdenken,,,
,noadregen,nachtragen,,,
,noafroagen,nachfragen,,,
de,Noageburt,Nachgeburt,,,
de,Noagel, de Negel,Nagel,,
de,Noagelschmett,Nagelschmied,,,
,nöagen,bedrängen (intensives Bitten),,,
,nöager,näher,,,
de,Nöagesten,nahe Verwandte,,,
,noagierm,nachgeben,,,
,noah,nah,,,
,noahe,nahe,,,
,noahebi,nahebei,,,
,noaheer,nachher,,,
,noahoarken,nachharken,,,
de,Noaht,Naht,,,
,noakend,nackt,,,
,noakieken,nachsehen, überprüfen,,
,noalaupen,nachlaufen,,,
de,Noaloat,Nachkomme, Nachlass,,
,noaloaten,nachlassen,,,
de,Noame,Name,,,
,noamhaft moaken,namhaft machen,,,
de,Noarben,Narbe,,,
de,Noaricht,Nachricht,,,
,nöarig (nöarich),nötig, notwendig,,
,noasäggen,nachsagen, verleumden,,
,noaseihn,nachsehen, verprügeln,,
dat,Noaseihn,Enttäuschung,,,
dat,Noaspell,Nachspiel,,,
,noavetellen,nacherzählen,,,
,nöchtern,nüchtern,,,
,noisterig (noisterich),zornig,,,
,nömms,keiner, niemand,,
de,Nott, de Nürte,Nuss, Nüsse,
de,Nottbaum,Nussbaum,,,
de,Nottbusk,Haselnussstrauch,,,
de,Nottschoalen,Nussschale(n),,,
de,November,November,,,
de,Nuck,Groll,,,
de,Nücke,Macken oder Eigenarten in der Persönlichkeit,,,
,nücken,knoten,,,
,nur,nur,,,
,nüssken,stoßen (hinterhältig einen kleinen Hieb verpassen),,,
,nütte,nützlich,,,
,oabe,ab,,,
de,Oabend,Abend,,,
dat,Oabendbraut,Abendbrot,,,
dat,Oabendmoahl,Abendmahl,,,
,oaber,aber,,,
,oahnen,ahnen,,,
de,Oahnunge,Vorahnung,,,
dat,Oahr,Ähre,,,
de,Oahre,Ähren,,,
de,Oal,Aal, Jauche,,
dat,Oalfatt,Jauchefass,,,
de,Oant, de Eene,Ente,,
de,Oape,Affe,,,
de,Oarbert,Arbeit,,,
,oarberten,arbeiten,,,
de,Oarberters,Arbeiter,,,
,oarkeoen,wiederkäuen,,,
,oarm,arm,,,
de,Oarm,Arm,,,
de,Oarmkoorf,Bügelkorb (zu feinen Anlässen),,,
de,Oarnewennge,Wendestreifen vor dem Acker,,,
de,Oarnunge,Ordnung,,,
de,Oars,Arsch, Hintern,,
de,Oarsbacken,Gesäß,,,
dat,Oarslock,Arschloch, After,,
de,Oart,Art, Ausartung,,
,ob,ob,,,
,ober,über, übrig,,
,oberbaaien,überbieten,,,
,oberbölken,überschreien,,,
,oberdraaihen,überdrehen,,,
,oberdrieben,übertreiben,,,
,oberfoihen,überfahren,,,
,obergebott,zusätzlich,,,
,oberhaupt,überhaupt,,,
dat,Oberhiermd,Oberhemd,,,
,oberkopps,kopfüber,,,
,oberlaupen,überlaufen,,,
,oberlierben,überleben,,,
,oberloaten,überlassen,,,
,obernierm,übernehmen,,,
,oberschiersk,überjährig,,,
,oberschnappen,überschnappen,,,
,obersetten,übersetzen,,,
,oberstrieken,überstreichen,,,
,oberstülpen,überstülpen,,,
,oberteihn,überziehen,,,
,obertügen,überzeugen,,,
,oberull,überall,,,
,oberweggseihn (oberwechseihn),darüber hinwegsehen,,,
,oberwittken,überweißen,,,
dat,Oberwoater,Oberwasser,,,
,och,ach,,,
,oh Gäste,Hilfe (Ausdruck des Erstaunens),,,
de,Ohen,Ohren,,,
de,Ohmn,Ofen,,,
de,Ohmndür,Ofentür,,,
de,Ohmnklappen,Ofenklappe,,,
dat,Ohmnlock,Ofenloch,,,
de,Ohmnringe,Ofenringe,,,
dat,Ohmnrohr,Ofenrohr,,,
,öhn,ihn, ihm,,
,ohne,ohne,,,
,öhne,seine,,,
dat,Ohr,Ohr,,,
,öhr,ihr,,,
,öhre,ihre,,,
,öhrt,ihres,,,
dat,Oiber,Steg in der Torfkuhle, Menge (große),,
,oilen,wühlen,,,
de,Oisen,Ösen,,,
de,Oktober,Oktober,,,
dat,Ölge,Öl,,,
de,Ölgemührlen,Ölmühle,,,
de,Ölgepullen,Ölflasche,,,
de,Ölgesoat,Rübsamen,,,
de,Öllern,Eltern,,,
de,Ölste,Ältester,,,
de,Oma,Oma,,,
de,Ömmer,Eimer,,,
,onnink,ordentlich,,,
dat,Ööfken,Pflaumenart (klein und rund),,,
de,Oort,Ort,,,
de,Oortstein,Ortstein (verfestigte Bodenschicht),,,
de,Opa,Opa,,,
,open,offen,,,
de,Openoars,Mensch (der die Tür offen lässt),,,
,orre,oder,,,
de,Örtel,Orgel,,,
de,Örtelbüen,Orgelempore,,,
,örteln,orgeln,,,
de,Örtelspierler,Orgelspieler,,,
,oss,als,,,
de,Osse,Ochse,,,
,össen,malochen, schuften,,
,paalken,spielen mit dem Ball,,,
,packen,fangen, fassen, packen,
de,Packen,Bündel,,,
de,Packloage,Unterbau einer Straße,,,
de,Packnoartel,Packnadel,,,
de,Padjacke,Schlunz,,,
de,Panducken,Kinder,,,
,pankrott,bankrott,,,
de,Pannen,Bratpfanne, Dachziegel,,
de,Pannendask,Schlägermütze,,,
de,Pannenfeot,Dreibein für die offene Feuerstelle,,,
dat,Pannenroießel,Speise mit Eiern, Mehl, Milch und ausgelassenem Speck (in der Pfanne zubereitet),
de,Pannenschöare,Dachziegelscherben,,,
de,Pannkeoken,Pfannkuchen (in Oel gebacken),,,
dat,Pannkeokendeil,Grundstücksbezeichnung (Sahnestück),,,
de,Panzen,Kinder,,,
de,Papa,Papa,,,
de,Pappe,Pappe,,,
,pärken,petzen,,,
,passen,passen,,,
,passig (passich),passend,,,
de,Patt,Pfad,,,
,pattken,latschen,,,
de,Pattwegg (Pattwech),Fußweg, Trampelpfad,,
de,Pause,Pause,,,
de,Pauten,Pfoten, Hände,,
dat,Peck,Pech,,,
de,Peckedroaht,Pechschnur,,,
de,Peerbiuern,Pferdebauern,,,
dat,Peerd, de Peere,Pferd, Pferde,
de,Peerdeeken,Pferdedecke,,,
de,Peerdeif,Pferdedieb,,,
de,Peerfleigen,Bremsen (blinde Fliegen),,,
dat,Peerfleisk,Pferdefleisch,,,
dat,Peergeschirr,Pferdegeschirr,,,
de,Peerschieten,Pferdekot,,,
de,Peerschlächter,Pferdeschlachter,,,
de,Peerstaal,Pferdestall, Hosenschlitz der Männerhosen,,
de,Peerwespen,Hornissen,,,
de,Peerwost,Pferdewurst,,,
de,Peiatz,Hanswurst,,,
dat,Pekeet,Paket,,,
dat,Pekeit,Paket,,,
de,Pendoalen,Pedale,,,
de,Penning,Pfennig,,,
de,Penongen,Pfingstrosen,,,
de,Penongenhürbel,weißer Hügel in Mindenerwald,,,
de,Peoerten,Gartentor,,,
de,Peohl,Pfuhl,,,
dat,Pertelheohn,Perlhuhn,,,
,pessiehen,passieren, ereignen,,
de,Pesteoer,Pastor,,,
dat,Pesteoernhius,Pfarrhaus,,,
de,Pesteoerske,Pastorenfrau, Pastorin,,
de,Petersielgen,Petersilie,,,
de,Pichelbreoer,Zechkumpane,,,
,picheln,trinken (kontinuierlich Alkohol trinken),,,
,picken,picken,,,
de,Picker,Kartoffelpfannkuchen,,,
de,Pickerploaten,Pickerplatte,,,
de,Pickhacken,Spitzhacke,,,
de,Pieler,Pfeiler,,,
de,Pielhacken,Spitzhacke,,,
de,Piene,Schmerzen,,,
de,Piepen,Pfeife,,,
de,Piepenkopp,Pfeifenkopf (Schimpfwort),,,
dat,Piepensärbeßel,Tabakrückstand in der Pfeife,,,
dat,Pierk,Inlett beim Federbett,,,
de,Pierk,Innerstes,,,
,pierken,kleben,,,
,pierkerig (pierkerich),klebrig,,,
dat,Pierksel,Klebemasse,,,
de,Pierper,Pfeffer,,,
,pierperig (pierperich),pfeffrig,,,
de,Pierpermührlen,Pfeffermühle,,,
de,Pierpernürte,Pfeffernüsse,,,
,piesacken,quälen,,,
de,Pieselotten,Sachen (Kleidung, Gegenstände usw.),,
de,Pietsken,Peitsche,,,
de,Piewitt,Kiebitz,,,
de,Piewittsaaier,Kiebitzeier,,,
de,Piewittsbleomen,Wiesenschaumkraut,,,
de,Pingel,Klingel,,,
,pingelig,kleinlich,,,
de,Pingelmüssen,Zipfelmütze,,,
,pingeln,klingeln,,,
de,Pingelwost,Kochwurst (kleine runde Wurst für Kinder als Geschenk bei der Hausschlachtung),,,
,Pingsten,Pfingsten,,,
de,Pingstosse,Pfingstochse (mit Maigrün geschmückt), Mensch (sonderbar gekleidet),,
de,Pinken,Mettwurst in der Schweinsblase,,,
de,Pinn,Holzpflock, Nagel,,
,pinnebassenvull,berstenvoll,,,
de,Pisse,Urin,,,
,pissen,urinieren,,,
de,Pisspott,Nachttopf,,,
de,Pittmann,Penis,,,
de,Piußbacken,Pausbacken,,,
de,Piuße,Puste, Atem,,
,piußen,pusten,,,
de,Piuter,Truthahn,,,
,pläästern,regnen (stark),,,
de,Placken,Fleck, Feldstück (klein),,
de,Plackeraaie,Quälerei,,,
,pläckerig (pläckerich),fleckig,,,
,pläckerig küen,reden (hochgestochen),,,
,pladdern,regnen (stark),,,
de,Plaggen,Sode (Grassode),,,
,planten,pflanzen,,,
de,Planten,Pflanze,,,
de,Plänter,Pflanzstock,,,
de,Plänters,Pflanzkartoffeln,,,
de,Plantespoan,Pflanzspaten,,,
de,Plantketuffel,Pflanzkartoffel,,,
de,Plass,Platz,,,
,platt,flach, sprachlos,,
,plattboarsk,barfuß,,,
,plattdütsk,plattdeutsch,,,
dat,Plattdütsk,Plattdeutsch,,,
de,Platten,Platte, Kopf,,
,plätten,bügeln,,,
de,Plattfeot,Plattfuß,,,
dat,Plättisen,Bügeleisen,,,
,plattoars,sitzen auf dem Hosenboden,,,
de,Plattschiuten,Schaufel,,,
de,Plattschüppen,Schaufel,,,
de,Plätzen,Plätzchen, Kekse,,
de,Plege,Pflege,,,
,plegen,pflegen,,,
de,Pleog (Pleoch),Pflug,,,
dat,Pleogisen,Pflugschar,,,
de,Pleogstärt,Pflugsterz,,,
de,Plieten,Verletzung (klein),,,
de,Pliumen,Pflaumen,,,
de,Pliumenbaum,Pflaumenbaum,,,
de,Ploage,Plage, Magen- Darmerkrankung,,
de,Ploagegeist,Plagegeist,,,
,plöahen,verschütten,,,
de,Ploan,Plan,,,
de,Ploane,Plane,,,
dat,Ploaster,Pflaster,,,
,ploastern,pflastern,,,
de,Ploaten,Plate,,,
de,Ploatenkeoken,Blechkuchen,,,
de,Plocken,Stückchen,,,
,ploigen,pflügen,,,
de,Plörre,Getränk (wässrig und fad),,,
de,Pluck,Pflock, Holznagel, Mensch (klein und rund),
dat,Plückefett,Fettgewebe vom Schwein (gepflückt),,,
,plücken,pflücken,,,
de,Plüggen,Holzstifte (klein, zur Befestigung einer Schuhlaufsohle),,
de,Plüh,Anstand,,,
de,Plünnemelk,Dickmilch,,,
de,Plünnen,Kleidung (abgelegt und herumliegend), Windel(n),,
de,Plünnenloaden,Textilgeschäft,,,
de,Poahl, de Pöahle,Pfahl,,
,pöahlen,pfählen,,,
,poahlrisk,kerzengerade,,,
de,Poapst,Papst,,,
,poar,paar,,,
dat,Poar,Paar,,,
de,Poater,Pater,,,
de,Poater,Schleuderegge,,,
,poatern,eggen mit der Schleuderegge,,,
,poaterwelsk,kauderwelsch,,,
de,Pogge, de Poggen,Frosch, Frösche,
de,Poggenfiller,Messer (stumpf),,,
de,Poggensteohl,Pilz,,,
de,Pölter,Nachthemd,,,
de,Pöppel,Pappel,,,
dat,Poppier,Papier,,,
de,Poppiere,Dokumente,,,
de,Post,Post,,,
de,Pott, de Pötte,Topf,,
dat,Potthius,Torfstapel (in dem der Torf trocknen konnte - 6 Stück, zwei lang, zwei quer, zwei lang)
de,Pottkeoken,Topfkuchen,,,
de,Pottkieker,Topfgucker,,,
de,Pottlappen,Topflappen,,,
de,Pottlicker,Topfauslecker,,,
,pricke,adrett,,,
de,Prieche,Empore,,,
de,Prierkel,Holzstange mit Metallspitze,,,
,prierkeln,reizen, sticheln,,
de,Pries,Preis,,,
,priesen,preisen,,,
,proahlen,prahlen,,,
de,Proahlhans,Angeber,,,
,proat,fertig, parat,,
,probaaien,probieren,,,
,proimken,priemen (Kautabak kauen),,,
de,Proimken,Priem (Kautabak),,,
,proppen,pfropfen, vollstopfen,,
de,Proppen,Pfropfen, Korken,,
,proppenfull,vollgestopft, übervoll,,
,propper,sauber, ordentlich, wohlgenährt,
,prötken,angeben, prahlen,,
de,Prötker,Angeber,,,
de,Prott,Redeschwall (großes Wort),,,
,prrr,stopp (bei Pferden),,,
de,Prull,Traube,,,
de,Prullneegelken,Bartnelken,,,
,prünen,unordentlich nähen,,,
de,Prurk,Lebewesen (klein),,,
,prurken,bohren (mit den Fingern),,,
de,Prurkeraaie,Kleinarbeit (mühsam), Landwirtschaft (kleine), Pfuscherei,
,prüssen,niesen,,,
de,Prütt,Kaffeesatz,,,
de,Puckel,Rücken,,,
,pucken,schlagen (Herz),,,
dat,Pucken,Wickelbund bei Säuglingen,,,
de,Püel,Federkissen als Unterlage für die Kopfkissen (lang und schmal),,,
de,Pull,Baumkrone,,,
de,Pullacken,Polen (Bevölkerung),,,
de,Pullen,Flasche(n),,,
dat,Pullhult,Baumkronengeäst,,,
,pülsken,planschen,,,
,pultern,poltern,,,
de,Pulteroabend,Polterabend,,,
dat,Pulwer,Pulver,,,
de,Pümpel,Holzpfahl,,,
de,Pumpen,Pumpe,,,
de,Pumpenschwengel,Pumpenschwengel,,,
dat,Pund,Pfund,,,
dat,Pundstücke, de Punkstücke,Gewichtsstück,,
de,Punken,Sack voll Korn oder Mehl,,,
de,Punkt,Punkt,,,
dat,Püppken,Püppchen,,,
de,Puppm,Puppe,,,
de,Puppmwoagen,Puppenwagen,,,
de,Puschen,Hausschuhe,,,
de,Pusken,Hausschuhe,,,
,putken,trippeln,,,
de,Puttappel,Bratapfel,,,
de,Pütten,Pfütze,,,
,putzen,putzen,,,
,püüsken,zündeln (mit Feuer spielen),,,
de,Püüster,Schrotflinte, Gewehr,,
